Review #,Brand,Variety,Style,Country,Stars,Top Ten,Review
1198.0,Samyang Foods,Maesaengyitangmyun Baked Noodle,Pack,Korea South,5.0,,1198.0
1197.0,Nissin,Cup Noodle Chilli Tomato,Cup,Japan,4.5,,1197.0
1196.0,Nissin,Bowl Noodles Chicken Flavor,Bowl,United States,3.5,,1196.0
1195.0,Sawadee,Instant Noodles Spicy Tomato Flavour,Pack,Malaysia,2.5,,1195.0
1194.0,Paldo,Namja Ramyun Us Version,Bowl,Korea South,4.0,,1194.0
1193.0,Nissin,Soba Curry Noodles With Japanese Yakisoba Sauce,Cup,Germany,3.75,,1193.0
1192.0,Wu-Mu,Ramen With Simmered Pork Flavor,Pack,Taiwan,3.75,,1192.0
1191.0,Gaga,Seribu 1000 Goreng Spesial,Pack,Indonesia,4.0,,1191.0
1190.0,Sanrio,Hello Kitty Hakata Shoyutonkotsu Ramen,Bowl,Japan,3.75,,1190.0
1189.0,Acecook,Comet Mori Yukino Tantan Men,Bowl,Japan,5.0,,1189.0
1188.0,Chencun,Braised Pork Ribs,Cup,China,3.0,,1188.0
1187.0,Nongshim,Shin Ramyun Cup,Cup,Korea South,3.5,,1187.0
1186.0,Nissin,Sabor A Carne Sopa Instantánea Con Fideos,Pack,Colombia,3.75,,1186.0
1185.0,Sainsbury'S,Basics Instant Noodles Chicken Flavour,Pack,United Kingdom,3.25,,1185.0
1184.0,Sapporo Ichiban,Pokemon Shoyu Ramen,Cup,Japan,3.5,,1184.0
1183.0,Paldo,Cheese Noodle,Pack,Korea South,5.0,,1183.0
1182.0,Ko-Lee,Go Noodles Xtreme Hot  Spicy Flavour,Pack,United Kingdom,3.75,,1182.0
1181.0,Samyang Foods,Star Popeye Ramyun Snack,Pack,Korea South,4.0,,1181.0
1180.0,Wei Lih,Whats That Leisure Meatballs Spicy Chicken Flavor,Pack,Taiwan,3.75,,1180.0
1179.0,Myojo,Chukazanmai Guangdong Style Ramen,Pack,Japan,4.25,,1179.0
1178.0,Nongshim,Shin Black Spicy Potaufeu Flavor Premium Noodle Soup,Cup,United States,5.0,,1178.0
1177.0,Abc,Mi Abc Rasa Ayam Bawang Onion Chicken,Pack,Indonesia,4.0,,1177.0
1176.0,Maruchan,Old Style Shio Ramen,Pack,Japan,3.5,,1176.0
1175.0,Healtimie,Green Barley Noodle Milk Chicken Soup,Pack,Indonesia,4.25,,1175.0
1174.0,Itomen,Crab Flavor Instant Ramen,Pack,Japan,4.0,,1174.0
1173.0,Pop Bihun,Spesial Goreng Special,Pack,Indonesia,3.5,,1173.0
1172.0,Koyo,Seaweed Ramen Made With Organic Noodles,Pack,United States,2.75,,1172.0
1171.0,Tiger Tiger,Travellers Choice Indian Tikka Masala Flavour,Pack,United Kingdom,3.0,,1171.0
1170.0,Acecook,Jan Jan Yakisoba,Cup,Japan,3.75,,1170.0
1169.0,Mr. Noodles,Noodles In A Cup Beef Simulated Flavour,Cup,Canada,1.75,,1169.0
1168.0,Nissin,Donbei Curry Udon West Japanese,Bowl,Japan,3.25,,1168.0
1167.0,Kabuto Noodles,Miso Ramen,Cup,United Kingdom,3.75,,1167.0
1166.0,Unif,Man Han Feast Sichuan Chilli Eel Flavor,Bowl,Taiwan,5.0,,1166.0
1165.0,Nissin,Chow Mein With Shrimp Chow Mein Noodles,Tray,United States,3.75,,1165.0
1164.0,Mr. Noodles,Bowl Chicken Simulated Flavour,Bowl,Canada,2.0,,1164.0
1163.0,Chewy,Rice Vermicelli Spicy Beef With Chilli Flavour,Pack,China,3.25,,1163.0
1162.0,Nissin,Chanpon Ramen,Pack,Japan,4.75,,1162.0
1161.0,Gaga,100 Green Chilli Soto Flavour,Pack,Indonesia,3.75,,1161.0
1160.0,Samyang Foods,Chacharoni,Pack,Korea South,3.75,,1160.0
1159.0,Peyang,Yakisoba,Tray,Japan,5.0,,1159.0
1158.0,Nissin,Demae Iccho Xo Sauce Seafood Flavour,Bowl,Hong Kong,4.0,,1158.0
1157.0,Golden Wonder,The Nations Noodle Beef  Tomato Flavour,Cup,United Kingdom,4.25,,1157.0
1156.0,Vifon,Oriental Style Instant Vermicelli Sour Crab Flavour Soup,Pack,Vietnam,3.75,,1156.0
1155.0,Komforte Chockolates,Savory Ramen,Bar,United States,5.0,,1155.0
1154.0,Golden Wheat,Korean Style Shrimp Flavour Cooking Noodle,Pack,China,3.5,,1154.0
1153.0,Wu-Mu,Spicy Flavor Tomato Ramen,Pack,Taiwan,4.0,,1153.0
1152.0,Sapporo Ichiban,Tomato  Basil Shio Ramen,Pack,Japan,4.0,,1152.0
1151.0,Asian Thai Foods,Fatafat Vegetable Flavor,Pack,Nepal,3.75,,1151.0
1150.0,Asian Thai Foods,Krrish Instant Noodles Chicken Flavor,Pack,Nepal,3.5,,1150.0
1149.0,Asian Thai Foods,Preeti Instant Noodles Chicken Soup Base,Pack,Nepal,3.5,,1149.0
1148.0,Asian Thai Foods,Miteri Instant Noodles Vegetable Flavor,Pack,Nepal,3.5,,1148.0
1147.0,Asian Thai Foods,Rumpum Chicken Soup Base,Pack,Nepal,3.5,,1147.0
1146.0,Asian Thai Foods,2Pm Precooked Noodles Chicken Curry Delight,Pack,Nepal,3.5,,1146.0
1145.0,Asian Thai Foods,Fatafat Chicken Flavor,Pack,Nepal,3.75,,1145.0
1144.0,Asian Thai Foods,Krrish Instant Noodles Vegetable Curry Flavor,Pack,Nepal,3.5,,1144.0
1143.0,Asian Thai Foods,Rumpum Vegetable Soup Base,Pack,Nepal,4.25,,1143.0
1142.0,Asian Thai Foods,Miteri Instant Noodles Chicken Flavor,Pack,Nepal,4.0,,1142.0
1141.0,Asian Thai Foods,Joker Ready To Eat Noodles,Pack,Nepal,3.25,,1141.0
1140.0,Asian Thai Foods,Preeti Instant Noodles Veg Soup Base,Pack,Nepal,5.0,,1140.0
1139.0,Asian Thai Foods,Gaurav Chicken Seasoning,Pack,Nepal,3.75,,1139.0
1138.0,Tablemark,Downtown Ramen Shop Shoyu,Pack,Japan,4.75,,1138.0
1137.0,Koka,Oriental Style Instant Noodles Crab Flavour,Pack,Singapore,3.75,,1137.0
1136.0,Nissin,Yakisoba,Pack,Japan,5.0,,1136.0
1135.0,Indomie,Instant Noodle Beef  Lime Flavour,Pack,Indonesia,4.25,,1135.0
1134.0,Hi-Myon,Katsuo Udon,Pack,Korea South,4.0,,1134.0
1133.0,Kamfen,Emen Noodles Abalone Soup Flavor,Pack,Hong Kong,3.75,,1133.0
1132.0,Tesco,Everyday Value Spicy Curry Flavour Noodles,Cup,United Kingdom,1.5,,1132.0
1131.0,Wei Lih,Whats That Leisure Meatballs Chicken Flavor,Pack,Taiwan,3.75,,1131.0
1130.0,Nissin,Big Cup Noodles Habanero Lime Shrimp Flavor Ramen Noodle Soup,Cup,United States,3.5,,1130.0
1129.0,Oyatsu,Baby Star Ramen Round Chikinmini,Pack,Japan,3.5,,1129.0
1128.0,Lucky Me!,Special Instant Pancit Bihon With Kalamansi,Pack,Philippines,3.25,,1128.0
1127.0,Campbell'S,Hearty Noodles Chicken Flavour,Cup,Canada,2.75,,1127.0
1126.0,Gaga,Mie Jepeng Goreng Rasa Ayam Lada Hitam,Pack,Indonesia,4.0,,1126.0
1125.0,Myojo,Japanese Style Noodles Shio Flavor,Pack,United States,5.0,,1125.0
1124.0,Samyang Foods,Ganjjampong,Bowl,Korea South,4.25,,1124.0
1123.0,Maruchan,Fresh Yakisoba Stir Fry Noodles With Seasoning Sauce Base,Pack,Japan,4.25,,1123.0
1122.0,Nagao Noodle,Ramen Kamen Thasos Galle Pork Bone,Pack,Japan,4.25,,1122.0
1121.0,Sau Tao,Oat Noodle Sesame Oil Flavored,Pack,China,3.75,,1121.0
1120.0,Abc,Selera Pedas Mi Rebus Hot Gulai Flavor,Pack,Indonesia,4.75,,1120.0
1119.0,Ko-Lee,Taste Sensation Instant Noodles Curry Flavour,Pack,United Kingdom,3.75,,1119.0
1118.0,Mr. Noodles,Kimchi Bowl Noodles Oriental Noodle With Soup Base,Bowl,Canada,2.75,,1118.0
1117.0,Thai Pavilion,Spicy Pad Thai Instant Noodles  Sauce,Tray,United States,4.25,,1117.0
1116.0,Tokyo Noodle,Mini Instant Noodles Artificial Chicken Flavor,Pack,Japan,5.0,,1116.0
1115.0,Nissin,Pan Asian Kitchen Sukiyaki Beef Flavor Savory Soy Sauce Ramen Noodles,Tray,United States,3.75,,1115.0
1114.0,Maitri,Vegetarian Fried Noodles Mie Goreng,Pack,Indonesia,4.0,,1114.0
1113.0,Samyang Foods,Samyang Ramyun Sk Version,Cup,Korea South,3.5,,1113.0
1112.0,Mama,Oriental Style Instant Kuachap Clear Soup,Pack,Thailand,3.75,,1112.0
1111.0,Golden Wheat,Korean Style Stew Beef Cooking Noodle,Pack,China,3.25,,1111.0
1110.0,Gs25,Gonghwachun Jjajangmyun,Pack,Korea South,4.5,,1110.0
1109.0,La Fonte,Spaghetti With Bolognese Sauce,Box,Indonesia,4.25,,1109.0
1108.0,Chencun,Spicy Beef,Cup,China,3.5,,1108.0
1107.0,Nissin,Demae Ramen Kimchi Flavour Instant Noodle With Soup Base,Bowl,Hong Kong,3.5,,1107.0
1106.0,Nissin,Raoh Rich Soy Sauce With Roast Pork 2 Slices,Bowl,Japan,4.5,,1106.0
1105.0,Nongshim,Doong Ji Authentic Korean Cold Noodles With Chili Sauce,Tray,Korea South,5.0,,1105.0
1104.0,Western Family,Instant Noodles Chicken Flavour,Pack,Canada,3.5,,1104.0
1103.0,Myojo,Ippeichan Yomise No Yakisoba Teriyaki Mayo Flavor,Tray,Japan,5.0,,1103.0
1102.0,Batchelors,Super Noodles Mild Mexican Chilli,Pack,United Kingdom,3.0,,1102.0
1101.0,Eat & Go,Spicy Chicken Mi Instan Cup,Cup,Indonesia,4.25,,1101.0
1100.0,Baltix,Instant Noodles With Chicken Flavour Broth,Pack,Estonia,3.75,,1100.0
1099.0,Baltix,Instant Noodles With Beef Flavour Broth,Pack,Estonia,3.25,,1099.0
1098.0,Tropicana Slim,Low Fat Noodles Hainan Chicken,Pack,Indonesia,3.75,,1098.0
1097.0,Amianda,Homely Dried Noodles  Sesame Pate,Pack,Taiwan,3.75,,1097.0
1096.0,Amianda,Tachia Noodles  Hot  Spicy Sauce,Pack,Taiwan,3.5,,1096.0
1095.0,Amianda,Tachia Dried Noodles  Fried Shallot,Pack,Taiwan,3.25,,1095.0
1094.0,Amianda,Thin Noodles  Sesame Oil,Pack,Taiwan,4.25,,1094.0
1093.0,Amianda,Hakka Flat Noodles  Satay Sauce,Pack,Taiwan,4.5,,1093.0
1092.0,Amianda,Tachia Dried Noodles  Rou Zhou Meat Sauce,Pack,Taiwan,5.0,,1092.0
1091.0,Amianda,Homely Dried Noodles  Original Flavor,Pack,Taiwan,4.0,,1091.0
1090.0,Amianda,Dried Noodles  Spicy Sauerkraut,Pack,Taiwan,3.25,,1090.0
1089.0,Amianda,Hakka Flat Noodles  Fried Bean Sauce,Pack,Taiwan,4.25,,1089.0
1088.0,Amianda,Tachia Dried Noodles  Peppery,Pack,Taiwan,3.75,,1088.0
1087.0,Mykuali,Penang White Curry Noodle,Pack,Malaysia,5.0,,1087.0
1086.0,Sawadee,Indian Curry Flavour,Pack,United Kingdom,3.0,,1086.0
1085.0,Vina Acecook,Hao Hao Mi Goreng Shrimp  Onion Flavour,Pack,Vietnam,3.5,,1085.0
1084.0,Mr. Noodles,Noodles In A Cup Chicken Simulated Flavour,Cup,Canada,1.5,,1084.0
1083.0,Nissin,Goota Demi Hamburgmen,Cup,Japan,4.75,,1083.0
1082.0,Indomie,Mi Goreng Cabe Ijo,Pack,Indonesia,4.5,,1082.0
1081.0,Deshome,Aloe Noodle Sesame Sauce,Pack,Taiwan,3.25,,1081.0
1080.0,Deshome,Black Eyed Beans Noodle Basil Sauce  Sesame Sauce,Pack,Taiwan,3.5,,1080.0
1079.0,Deshome,Aloe Noodle Vegetable Sauce,Pack,Taiwan,5.0,,1079.0
1078.0,Deshome,Black Eyed Beans Noodle Spicy Soybean Sauce  Sesame Sauce,Pack,Taiwan,3.75,,1078.0
1077.0,Deshome,Aloe Noodle Red Onion  Sesame Sauce,Pack,Taiwan,5.0,,1077.0
1076.0,Deshome,Black Eyed Beans Noodle Vegetable Sauce  Sesame Sauce,Pack,Taiwan,3.75,,1076.0
1075.0,Deshome,Aloe Noodle With Basil Sauce,Pack,Taiwan,5.0,,1075.0
1074.0,Deshome,Pollen Noodles Sesame Sauce  Soy Sauce,Pack,Taiwan,4.25,,1074.0
1073.0,Deshome,Black Eyed Bean Noodle Red Onion Sauce  Sesame Sauce,Pack,Taiwan,3.75,,1073.0
1072.0,Deshome,Aloe Noodle With Spicy Soybean Sauce,Pack,Taiwan,4.0,,1072.0
1071.0,Nissin,Raoh Soy Sauce Taste,Pack,Japan,4.0,,1071.0
1070.0,Homyeondang,Premium Noodle House Pork  Seafood Flavor,Pack,Korea South,4.0,,1070.0
1068.0,Koka,Oriental Instant Noodles Stir Fried Noodles,Pack,Singapore,3.75,,1068.0
1067.0,Nissin,Cup Noodle Red Shock,Cup,Japan,3.75,,1067.0
1066.0,Tasty Bite,1 Step1 Minute Asian Noodles Pad Thai,Pack,United States,3.5,,1066.0
1065.0,Tasty Bite,1 Step1 Minute Asian Noodles Kung Pao,Pack,United States,4.25,,1065.0
1064.0,Tasty Bite,1 Step1 Minute Asian Noodles Mushroom Lo Mein,Pack,United States,4.0,,1064.0
1063.0,Tasty Bite,1 Step1 Minute Asian Noodles Thai Basil,Pack,United States,3.75,,1063.0
1062.0,Tasty Bite,1 Step1 Minute Asian Noodles Lemongrass Ginger,Pack,United States,3.75,,1062.0
1061.0,Tasty Bite,1 Step1 Minute Asian Noodles Toasted Sesame,Pack,United States,4.0,,1061.0
1060.0,Star Anise Foods,Happy Pho Vietnamese Brown Rice Noodle Soup Garlic Goodness,Pack,United States,3.75,,1060.0
1059.0,Mamee,Oriental Noodles Curry Flavour,Pack,Malaysia,3.25,,1059.0
1058.0,A-Sha Dry Noodle,Dry Noodle Mandarin Noodle  Original Sauce,Pack,Taiwan,4.0,,1058.0
1057.0,A-Sha Dry Noodle,Dry Noodle Hakka Noodle  Spicy Sesame Oil Sauce,Pack,Taiwan,3.5,,1057.0
1056.0,A-Sha Dry Noodle,Dry Noodle Mandarin Noodle  Onion Oil Sauce,Pack,Taiwan,5.0,,1056.0
1055.0,A-Sha Dry Noodle,Dry Noodle Qq Thin Noodle  Bbq Sauce,Pack,Taiwan,5.0,,1055.0
1054.0,A-Sha Dry Noodle,No 10 Mandarin Noodle  Black Pepper Sauce,Pack,Taiwan,3.75,,1054.0
1053.0,A-Sha Dry Noodle,Dry Noodle Tainan Noodle  Sesame Sauce,Pack,Taiwan,4.0,,1053.0
1052.0,A-Sha Dry Noodle,Dry Noodle Hakka Noodle  Chili Sauce,Pack,Taiwan,4.25,,1052.0
1051.0,Maruchan,Seimen Japanese Instant Ramen Noodles Soy Sauce Taste,Pack,Japan,3.75,,1051.0
1050.0,Knorr,Japanese Pork Bone Flavour Quick Serve Macaroni,Pack,Hong Kong,3.0,,1050.0
1049.0,Mr. Noodles,Bowl Beef Simulated Flavor,Bowl,Canada,2.0,,1049.0
1048.0,Ottogi,Cheese Bokki,Cup,Korea South,3.5,,1048.0
1047.0,New Touch,Yakisoba Noodle,Tray,Japan,4.0,,1047.0
1046.0,Myojo,Stir Fry Noodles Japanese Style Noodles With Sauce,Pack,United States,4.0,,1046.0
1045.0,Nissin,Chow Mein Chicken,Tray,United States,3.5,,1045.0
1044.0,Nongshim,Shin Ramyun Noodle Spicy Mushroom,Bowl,China,3.25,,1044.0
1043.0,Chewy,Rice Vermicelli Satay Chicken,Pack,China,3.0,,1043.0
1042.0,Nongshim,Potato Pork Ramyun,Pack,China,5.0,,1042.0
1041.0,Ko-Lee,Instant Noodles Super Chow Mein,Pack,United Kingdom,4.0,,1041.0
1040.0,Western Family,Instant Noodles Vegetable Flavour,Pack,Canada,1.0,,1040.0
1039.0,Maruchan,Bowl Hot  Spicy Shrimp Flavor Ramen Noodles With Vegetables,Bowl,United States,4.25,,1039.0
1038.0,Itomen,Chanponmen,Pack,Japan,4.25,,1038.0
1037.0,Emart,Dare You Habanero Jjamppong,Pack,Korea South,4.0,,1037.0
1036.0,Golden Wheat,Korean Style Spicy Shrimp Noodle Soup,Bowl,China,3.5,,1036.0
1035.0,Wei Lih,Spicy Sichuan Flavor Instant Noodle,Bowl,Taiwan,3.5,,1035.0
1034.0,Western Family,Instant Noodles In A Cup Spicy Chicken,Cup,Canada,2.25,,1034.0
1033.0,Nissin,King Cup Noodle Bbq Chicken  Onion,Cup,Japan,3.75,,1033.0
1032.0,Mama,Authentic Thai Cuisine Pad Thai,Pack,Thailand,4.0,,1032.0
1031.0,Homyeondang,Premium Noodle House Don Ramyun,Pack,Korea South,4.0,,1031.0
1030.0,Samyang Foods,60 Ingredients Assorted Vegetable Sk Version,Pack,Korea South,3.75,,1030.0
1029.0,Samyang Foods,Nagasaki Crab Jjampong,Pack,Korea South,5.0,,1029.0
1028.0,Samyang Foods,Buldalk Bokkeummyeon Hot Fried Chicken Ramyun,Pack,Korea South,4.0,,1028.0
1027.0,Samyang Foods,Yukgaejang Beef Ramyun,Bowl,Korea South,4.0,,1027.0
1026.0,Samyang Foods,Bajirak Kalgugsu,Pack,Korea South,3.75,,1026.0
1025.0,Samyang Foods,Hot Chacharoni,Pack,Korea South,3.75,,1025.0
1024.0,Homyeondang,Premium Noodle House Tofu Fried Noodle,Pack,Korea South,3.5,,1024.0
1023.0,Samyang Foods,Samyang Ramyun,Pack,Korea South,4.5,,1023.0
1022.0,Homyeondang,Premuim Noodle House Crab Jjampong,Pack,Korea South,5.0,,1022.0
1021.0,Samyang Foods,Beef Flavor Ramyun Sk Version,Pack,Korea South,4.25,,1021.0
1020.0,Samyang Foods,Nagasaki Jjampong,Bowl,Korea South,4.75,,1020.0
1019.0,Samyang Foods,Kimchi Ramyun Sk Version,Pack,Korea South,4.0,,1019.0
1018.0,Samyang Foods,Ganjjampong,Pack,Korea South,4.25,,1018.0
1017.0,Samyang Foods,Sutah Sk Version,Pack,Korea South,3.75,,1017.0
1016.0,Nissin,Big Cup Noodles Habanero Lime Chicken Flavor Ramen Noodle Soup,Cup,United States,3.5,,1016.0
1015.0,Tradition,Oriental Style Ramen Noodle Soup,Pack,United States,2.75,,1015.0
1014.0,Nissin,King Spa Oh Peperoncino Spaghetti 日清生タイプSpa王 ペペロンチーノ,Bowl,Japan,4.25,,1014.0
1013.0,Vina Acecook,Oh Ricey Hủ Tiếu Sườn Heo Pork Spareribs Flavour,Pack,Vietnam,3.5,,1013.0
1012.0,Unox,Good Noodles Oosterse Kip Oriental Chicken,Pack,Holland,3.5,,1012.0
1011.0,Maruchan,Bowl Hot  Spicy Chicken Flavor Ramen Noodles With Vegetables,Bowl,United States,4.0,,1011.0
1010.0,Golden Wheat,Korean Style Spicy Beef Noodle Soup,Bowl,China,3.75,,1010.0
1009.0,Western Family,Instant Noodles In A Cup Oriental,Cup,Canada,2.0,,1009.0
1008.0,Ottogi,Sesame Flavor Noodle Bowl,Bowl,Korea South,3.5,,1008.0
1007.0,Nissin,Demae Ramen Sesame Oil Flavour Noodles With Soup Base,Bowl,Hong Kong,4.5,,1007.0
1006.0,Amino,Barszcz Czerwony Borscht,Pack,Poland,4.0,,1006.0
1005.0,Four Seas,Chicken Flavour,Bowl,China,2.75,,1005.0
1004.0,Wai Wai,Artificial Pork Flavour,Pack,Thailand,3.0,,1004.0
1003.0,Nissin,Chow Mein Spicy Teriyaki Beef,Tray,United States,4.5,,1003.0
1002.0,Mr. Noodles,Bowl Spicy Chicken Simulated Flavour,Bowl,Canada,2.0,,1002.0
1001.0,Paldo,Доширак Dosirac Beef Flavor,Pack,Korea South,3.5,,1001.0
1000.0,Maruchan,Yakisoba Beef Taco Flavor,Tray,United States,4.25,,1000.0
999.0,Pot Noodle,Tonys Doner Kebab,Cup,United Kingdom,1.5,,999.0
998.0,Nongshim,Shin Ramyun Black Spicy Beef,Cup,Korea South,4.5,,998.0
997.0,Sakurai Foods,Miso Stew Instant Udon Winter,Pack,Japan,4.25,,997.0
996.0,Maruchan,Bowl Chicken Flavor,Bowl,United States,4.0,,996.0
995.0,Ko-Lee,Instant Noodles Beef,Pack,United Kingdom,3.0,,995.0
994.0,Wai Wai,Tom Yum Shrimp Flavour,Pack,Thailand,3.25,,994.0
993.0,Unox,Sate,Pack,Holland,3.5,,993.0
992.0,Prima Taste,Singapore Laksa La Mian,Pack,Singapore,5.0,,992.0
991.0,Prima Taste,Singapore Curry La Mian,Pack,Singapore,5.0,,991.0
990.0,Nissin,Pan Asian Kitchen Spicy Pad Thai,Tray,United States,2.75,,990.0
989.0,Gs25,Gonghwachun Jjamppong,Pack,Korea South,4.0,,989.0
988.0,Amino,Ogorkowa,Pack,Poland,3.25,,988.0
987.0,Trident,Singapore Soft Noodles,Pack,Australia,2.75,,987.0
986.0,Paldo,Jonggahjip Kimchi Ramen,Pack,Korea South,4.0,,986.0
985.0,Ko-Lee,Go Noodles Thai Hot  Spicy Tom Yum,Cup,United Kingdom,1.0,,985.0
984.0,Sun Noodle,Ramen Shoyu Flavor,Tray,United States,5.0,,984.0
983.0,Sun Noodle,Tantanmen Spicy Sesame Mild,Tray,United States,3.75,,983.0
982.0,Sun Noodle,Ramen Miso Flavor,Tray,United States,5.0,,982.0
981.0,S&S,Saimin,Pack,United States,4.0,,981.0
980.0,Sun Noodle,Cold Ramen Soy Sauce Vinaigrette,Tray,United States,4.0,,980.0
979.0,Sun Noodle,Nama Soba Buckwheat Noodle,Tray,United States,4.0,,979.0
978.0,Sun Noodle,Ramen Pork Flavor,Tray,United States,5.0,,978.0
977.0,Sun Noodle,Yakisoba,Pack,United States,4.5,,977.0
976.0,Nissin,Donbei Tensoba,Bowl,Japan,4.0,,976.0
975.0,Ottogi,Spaghetti Ramen,Bowl,Korea South,4.5,,975.0
974.0,Pot Noodle,Chilli Beef Flavour,Cup,United Kingdom,2.25,,974.0
973.0,Annie Chun'S,Ramen House Spicy Chicken Ramen,Pack,United States,4.0,,973.0
972.0,Springlife,Spinach With Organic Noodles,Pack,China,3.0,,972.0
971.0,Annie Chun'S,Soup Bowl Chinese Chicken,Bowl,United States,4.25,,971.0
970.0,Annie Chun'S,Noodle Express Spicy Szechuan,Tray,United States,2.0,,970.0
969.0,Annie Chun'S,Soup Bowl Vietnamese Pho,Bowl,United States,4.0,,969.0
968.0,Annie Chun'S,Noodle Express Teriyaki,Tray,United States,3.0,,968.0
967.0,Annie Chun'S,Soup Bowl South Korean Kimchi,Bowl,United States,4.5,,967.0
966.0,Annie Chun'S,Ramen House Spring Vegetable Ramen,Pack,United States,4.0,,966.0
965.0,Annie Chun'S,Noodle Express Chinese Chow Mein,Tray,United States,3.75,,965.0
964.0,Nissin,Raoh Backfat Rich Soy Sauce Flavor,Bowl,Japan,5.0,,964.0
963.0,Pot Noodle,Mr Chus Golden Noodle No 7 Sticky Rib,Cup,United Kingdom,3.25,,963.0
962.0,Nongshim,Bowl Noodle Soup Spicy Seafood Flavor New Version,Bowl,United States,4.25,,962.0
961.0,Trident,Chow Mein Soft Noodles,Pack,Australia,2.75,,961.0
960.0,Nissin,Bowl Noodles Hot  Spicy Super Picante,Bowl,United States,3.25,,960.0
959.0,Sakurai Foods,Arche Naturküche Ramen Mit Ingwer,Pack,Japan,3.25,,959.0
958.0,Sakurai Foods,Soy Sauce Ramen,Bowl,Japan,4.25,,958.0
957.0,Sakurai Foods,100 Vegetarian Soy Sauce Flavor,Pack,Japan,4.25,,957.0
956.0,Sakurai Foods,Sesame Noodles,Pack,Japan,5.0,,956.0
955.0,Sakurai Foods,Miso Ramen,Bowl,Japan,4.0,,955.0
954.0,Sakurai Foods,Arche Naturküche Japanische Nudelsuppe,Pack,Japan,3.25,,954.0
953.0,Sakurai Foods,Soy Sauce Ramen,Pack,Japan,4.75,,953.0
952.0,Pot Noodle,Sweet  Spicy,Cup,United Kingdom,3.5,,952.0
951.0,Vifon,Pomidorowa Mild Tomato,Pack,Poland,4.0,,951.0
950.0,Ottogi,Kiss Myon,Cup,Korea South,3.75,,950.0
949.0,Ko-Lee,Instant Noodles Chicken,Pack,United Kingdom,3.5,,949.0
948.0,Trident,Hot  Spicy 2 Minute Noodles,Pack,Australia,3.5,,948.0
947.0,Maruchan,Yakisoba Jalapeno Cheddar,Tray,United States,4.0,,947.0
946.0,Right Foods,Dr Mcdougalls Vegan Chicken Ramen,Cup,United States,1.75,,946.0
945.0,Pot Noodle,Jamaican Jerk,Cup,United Kingdom,2.75,,945.0
944.0,Wai Wai,Oriental Style Instant Noodles Dry Method,Pack,Thailand,3.0,,944.0
943.0,Amino,Zurek,Pack,Poland,3.25,,943.0
942.0,Kamfen,Emen Lobster Soup,Pack,China,3.25,,942.0
941.0,Ko-Lee,Go Noodles Chicken Special,Pack,United Kingdom,3.75,,941.0
940.0,Wai Wai,Sour Soup Flavor,Pack,Thailand,3.5,,940.0
939.0,Pot Noodle,Sweet  Sour,Cup,United Kingdom,3.75,,939.0
938.0,Maruchan,Yakisoba Four Cheese,Tray,United States,3.75,,938.0
937.0,Mama,Shrimp Tom Yum,Pack,Thailand,3.75,,937.0
936.0,Yamachan,Mild Tonkotsu,Pack,United States,5.0,,936.0
935.0,Maruchan,Beef,Cup,United States,3.5,,935.0
934.0,Nongshim,Jinjja Jinjja Flamin Hot  Nutty,Pack,United States,5.0,,934.0
933.0,Paldo,Kokomen Spicy Chicken,Cup,Korea South,4.5,,933.0
932.0,Paldo,Namja Ramen Usa Version,Pack,Korea South,5.0,,932.0
931.0,Kamfen,Dried Mix Noodles Soya Bean Paste,Tray,China,3.75,,931.0
930.0,Maruchan,35 Less Sodium Beef,Cup,United States,3.5,,930.0
929.0,Vina Acecook,Good Artificial Minced Pork Bean Vermicelli,Pack,Vietnam,3.75,,929.0
928.0,Kamfen,Dried Mix Noodles Artificial Spicy Pork,Tray,China,4.0,,928.0
927.0,Paldo,Kokomen Spicy Chicken,Bowl,Korea South,4.75,,927.0
926.0,Ibumie,Vegemee Vegetarian Flavour,Pack,Malaysia,2.75,,926.0
925.0,Emart,Dare You Habanero Ramen,Pack,Korea South,3.75,,925.0
924.0,Maruchan,35 Less Sodium Chicken,Pack,United States,3.75,,924.0
923.0,Ibumie,Ladmee Hot Pepper,Pack,Malaysia,3.5,,923.0
922.0,Sunlee,Shitake Mushroom Vernicalli,Bowl,Thailand,1.25,,922.0
921.0,Ottogi,Jjajang Bokki,Bowl,Korea South,3.5,,921.0
920.0,Shirakiku,Hot  Spicy Udon,Pack,United States,3.0,,920.0
919.0,Maruchan,35 Less Sodium Beef,Pack,United States,3.5,,919.0
918.0,Nongshim,Tempura Udon Flavor Cup Ramyun,Cup,Korea South,4.5,,918.0
917.0,Vina Acecook,Good Chicken Abalone Bean Vermicelli,Pack,Vietnam,3.25,,917.0
916.0,Goku Uma,Seafood Flavor Japanese Noodles,Bowl,Japan,4.25,,916.0
915.0,Wai Wai,Casserole Beef Flavour,Pack,Thailand,3.5,,915.0
914.0,Nissin,Ramen Shop Sapporo Miso,Pack,Japan,4.0,,914.0
913.0,Nongshim,Spicy Shrimp Cup Ramyun,Cup,Korea South,4.25,,913.0
912.0,Maruchan,Instant Lunch Shrimp,Cup,United States,3.75,,912.0
911.0,Nissin,Top Ramen Cucharealo Habanero Shrimp,Pack,United States,3.75,,911.0
910.0,Paldo,Namja Ramyun,Bowl,Korea South,4.25,,910.0
,Nan,Nan,Unknown,Nan,,,
622.0,Daikoku,My Friend Vic Tanuki Udon,Bowl,Japan,4.75,,622.0
